DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
Guatemala,San José Pinula,Mayo,2016.0,1.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Tiquisate,Mayo,2016.0,23.0,Febrero,Escuintla,Tiquisate,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2016.0,15.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2016.0,16.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2016.0,15.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Mayo,2016.0,2.0,Febrero,Huehuetenango,Huehuetenango,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Peten,San Luis,Mayo,2016.0,28.0,Abril,Peten,San Luis,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Mayo,2016.0,4.0,Abril,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Mayo,2016.0,20.0,Abril,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
El Progreso,Morazán,Mayo,2016.0,8.0,Marzo,El Progreso,Morazán,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Suchitepequez,Pueblo Nuevo,Mayo,2016.0,22.0,Abril,Suchitepequez,Pueblo Nuevo,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Amatitlán,Mayo,2016.0,14.0,Abril,Escuintla,Palín,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jutiapa,Jutiapa,Mayo,2016.0,2.0,Marzo,Jutiapa,Jutiapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
El Progreso,Sanarate,Mayo,2016.0,1.0,Febrero,El Progreso,Sanarate,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Mayo,2016.0,25.0,Enero,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Mestizo / Ladino,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Mayo,2016.0,19.0,Abril,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Mayo,2016.0,31.0,Marzo,Retalhuleu,Retalhuleu,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Mayo,2016.0,17.0,Marzo,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Tiquisate,Mayo,2016.0,22.0,Febrero,Escuintla,Tiquisate,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Solola,Sololá,Mayo,2016.0,20.0,Abril,Solola,Sololá,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Maya,Maya
Guatemala,Guatemala,Mayo,2016.0,11.0,Abril,Guatemala,Chinautla,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Tiquisate,Mayo,2016.0,9.0,Marzo,Escuintla,Tiquisate,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chimaltenango,San Martín Jilotepeque,Mayo,2016.0,26.0,Febrero,Chimaltenango,San Martín Jilotepeque,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,San Juan Sacatepéquez,Mayo,2016.0,16.0,Marzo,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Retalhuleu,San Felipe,Mayo,2016.0,25.0,Enero,Retalhuleu,San Felipe,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Sacatepequez,Antigua Guatemala,Mayo,2016.0,8.0,Marzo,Sacatepequez,Antigua Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,La Democracia,Mayo,2016.0,31.0,Marzo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chimaltenango,Patzicía,Mayo,2016.0,14.0,Marzo,Chimaltenango,Patzicía,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Mayo,2016.0,13.0,Abril,Chimaltenango,San Andrés Itzapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chiquimula,Esquipulas,Mayo,2016.0,16.0,Marzo,Chiquimula,Esquipulas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Izabal,Puerto Barrios,Mayo,2016.0,4.0,Abril,Izabal,Morales,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quetzaltenango,Colomba,Mayo,2016.0,21.0,Marzo,Jutiapa,Atescatempa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Retalhuleu,San Felipe,Mayo,2016.0,7.0,Marzo,Retalhuleu,San Felipe,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Santa Rosa,Chiquimulilla,Mayo,2016.0,29.0,Enero,Santa Rosa,Taxisco,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Colotenango,Mayo,2016.0,15.0,Febrero,Huehuetenango,Huehuetenango,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Mestizo / Ladino,Mestizo / Ladino
Guatemala,Guatemala,Mayo,2016.0,15.0,Abril,Zacapa,Gualán,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Amatitlán,Mayo,2016.0,11.0,Mayo,Guatemala,Amatitlán,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Zacapa,Zacapa,Mayo,2016.0,4.0,Marzo,Zacapa,Zacapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2016.0,20.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Mayo,2016.0,11.0,Febrero,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
El Progreso,Guastatoya,Mayo,2016.0,1.0,Marzo,El Progreso,Guastatoya,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Solola,Sololá,Mayo,2016.0,20.0,Mayo,Solola,Sololá,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Maya,Maya
Jutiapa,Jutiapa,Mayo,2016.0,15.0,Abril,Jutiapa,Jutiapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Nueva Concepción,Mayo,2016.0,13.0,Abril,Escuintla,Nueva Concepción,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Mayo,2016.0,28.0,Abril,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Mayo,2017.0,2.0,Noviembre,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Mayo,2017.0,17.0,Octubre,Quiche,Zacualpa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jalapa,Jalapa,Mayo,2017.0,19.0,Mayo,Guatemala,Villa Canales,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Suchitepequez,Chicacao,Mayo,2017.0,29.0,Agosto,Suchitepequez,Chicacao,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Mayo,2017.0,7.0,Octubre,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Baja Verapaz,Salamá,Mayo,2017.0,6.0,Diciembre,Baja Verapaz,San Miguel Chicaj,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Totonicapan,San Cristóbal Totonicapán,Mayo,2017.0,5.0,Diciembre,Totonicapan,San Cristóbal Totonicapán,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jutiapa,San José Acatempa,Mayo,2017.0,2.0,Febrero,Jutiapa,Agua Blanca,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Barillas,Mayo,2017.0,21.0,Diciembre,Huehuetenango,Barillas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chiquimula,Esquipulas,Mayo,2017.0,22.0,Diciembre,Chiquimula,Esquipulas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Barillas,Mayo,2017.0,3.0,Junio,Huehuetenango,Barillas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jutiapa,Jutiapa,Mayo,2017.0,19.0,Enero,Jutiapa,Jutiapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Peten,Flores,Mayo,2017.0,9.0,Noviembre,Zacapa,La Unión,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Barillas,Mayo,2017.0,23.0,Noviembre,Huehuetenango,Barillas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Solola,Sololá,Mayo,2017.0,2.0,Noviembre,Solola,Sololá,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Maya,Maya
Huehuetenango,Huehuetenango,Mayo,2017.0,4.0,Noviembre,Huehuetenango,Jacaltenango,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Palín,Mayo,2017.0,21.0,Octubre,Escuintla,Palín,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Tiquisate,Mayo,2017.0,26.0,Agosto,Escuintla,Tiquisate,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Retalhuleu,San Martín Zapotitlán,Mayo,2017.0,29.0,Noviembre,Retalhuleu,San Felipe,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Alta Verapaz,San Pedro Carchá,Mayo,2017.0,5.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Escuintla,Mayo,2017.0,2.0,Noviembre,Escuintla,Escuintla,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Mayo,2017.0,19.0,Diciembre,Alta Verapaz,Lanquín,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quetzaltenango,Coatepeque,Mayo,2017.0,14.0,Septiembre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Joyabaj,Mayo,2017.0,17.0,Mayo,Quiche,Joyabaj,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Quiche,Nebaj,Mayo,2016.0,8.0,Enero,Quiche,Nebaj,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Mestizo / Ladino
Guatemala,Guatemala,Mayo,2016.0,28.0,Abril,Santa Rosa,Oratorio,41.0,42.0,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Mestizo / Ladino,Mestizo / Ladino
Guatemala,Guatemala,Mayo,2016.0,23.0,Febrero,Izabal,Puerto Barrios,30.0,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Mayo,2017.0,6.0,Junio,Solola,Sololá,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Maya,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mayo,2016.0,15.0,Enero,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Baja Verapaz,Cubulco,Mayo,2017.0,14.0,Diciembre,Baja Verapaz,Cubulco,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Santa Rosa,Santa Rosa de Lima,Abril,2016.0,5.0,Abril,Santa Rosa,Santa Rosa de Lima,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Escuintla,Abril,2016.0,21.0,Enero,Escuintla,Escuintla,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2017.0,18.0,Mayo,Sacatepequez,Jocotenango,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2017.0,28.0,Octubre,Jutiapa,Jutiapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jutiapa,Jutiapa,Abril,2016.0,4.0,Enero,Jutiapa,Quesada,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Mestizo / Ladino,Mestizo / Ladino
Huehuetenango,Huehuetenango,Abril,2016.0,26.0,Febrero,Huehuetenango,Huehuetenango,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Chiquimula,Quetzaltepeque,Abril,2017.0,8.0,Agosto,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Ninguno,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Mestizo / Ladino,Mestizo / Ladino
Escuintla,Escuintla,Abril,2017.0,21.0,Marzo,Escuintla,Guanagazapa,Ignorado,32.0,,,Guatemala,Guatemala,Ignorado,Primaria,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Mestizo / Ladino
Guatemala,San Juan Sacatepéquez,Abril,2016.0,11.0,Febrero,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,,,Guatemala,Guatemala,Ninguno,Primaria,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Mestizo / Ladino
Baja Verapaz,Salamá,Abril,2016.0,11.0,Febrero,Baja Verapaz,San Jerónimo,39.0,33.0,,,Guatemala,Guatemala,Ninguno,Primaria,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Jutiapa,Jutiapa,Abril,2016.0,17.0,Febrero,Jutiapa,Jutiapa,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Escuintla,Abril,2016.0,10.0,Febrero,Escuintla,Escuintla,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Escuintla,Abril,2016.0,8.0,Febrero,Escuintla,Masagua,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Escuintla,Tiquisate,Abril,2017.0,27.0,Julio,Izabal,El Estor,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Baja Verapaz,Rabinal,Abril,2016.0,25.0,Febrero,Baja Verapaz,Rabinal,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2016.0,21.0,Enero,Sacatepequez,Santa Lucía Milpas Altas,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
Guatemala,San José Pinula,Abril,2016.0,3.0,Febrero,Guatemala,San José Pinula,Ignorado,Ignorado,,,Guatemala,Guatemala,Ignorado,Ignorado,,,Divorcios16.sav,,,Ignorado,Ignorado,,,,,,,,,,,,,,,,,,,,2016.0,Ignorado,Ignorado
